day,month,year,quarter
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
27,5,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
17,6,2019,2
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
23,9,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
24,6,2019,2
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
5,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
12,8,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
2,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
9,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
16,9,2019,3
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
14,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
7,10,2019,4
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
4,11,2019,4
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
22,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
29,7,2019,3
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
21,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
7,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
14,1,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
4,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
25,2,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
4,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
11,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
18,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
25,3,2019,1
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
8,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
15,7,2019,3
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
6,5,2019,2
